"{'1': ['\n                                        ', '\n                                                            松下（Panasonic）除菌1.5匹一级变频 松下原装压缩机 自清洁 一键睡眠静音 家用挂式空调 D13KP20N                ']}",5788,{'comment_count',309, 'default_good_count',131, 'good_count',177, 'general_count',0, 'poor_count',1, 'after_count',9, 'good_rate', 0.99},['品牌, 松下（Panasonic）, '商品名称,松下CS-D13KP20N', '商品编号：100012857014', '商品毛重：12.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：一级能效', '变频/定频：变频', '产品特色：自动清洁', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：净化除菌'],,,,,,
"{'1': ['\n                                        ', '\n                                                            TCL定速定频壁挂式空调 快速冷暖 大风量 家用卧室静音挂机【京东闪电配送】 大1匹 KFRd-26GW/XC11(3)                ']}",1549,{'comment_count',31518, 'default_good_count',15070, 'good_count',17395, 'general_count',71, 'poor_count',154, 'after_count',1405, 'good_rate', 0.98},['品牌, TCL, '商品名称,TCL定速定频壁挂式空调 快速冷暖 大风量 家用卧室静音挂机【京东闪电配送】 大1匹 KFRd-26GW/XC11(3)', '商品编号：30388718948', '店铺： TCL空调旗舰店', '商品毛重：10.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 (AUX) 3匹 一级能效 变频冷暖 智能 空调立式 倾城立柜式空调柜机(KFR-72LW/BpR3NHA2+1) 线下同款                ']}",5499,{'comment_count',105477, 'default_good_count',30126, 'good_count',79454, 'general_count',75, 'poor_count',216, 'after_count',7615, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-72LW/BpR3NHA2+1', '商品编号：100000109473', '商品毛重：44.0kg', '商品产地：中国大陆', '产品匹数：3匹', '能效等级：一级能效', '变频/定频：变频', '产品特色：智能空调，自动清洁，静音空调', '产品类型：立柜式', '冷暖类型：冷暖', '产品渠道：线下同款'],,,,,,
"{'1': ['\n                                        ', '\n                                                            美的（Midea）新能效大1匹/1.5匹P 变频冷暖挂机空调 节能静音 手机智能wifi控制 智弧  新能效 变频 1.5匹（适用：17-23平）                ']}",2099,{'comment_count',1675, 'default_good_count',598, 'good_count',1067, 'general_count',3, 'poor_count',7, 'after_count',166, 'good_rate', 0.99},['品牌, 美的（Midea）, '商品名称,美的（Midea）新能效大1匹/1.5匹P 变频冷暖挂机空调 节能静音 手机智能wifi控制 智弧  新能效 变频 1.5匹（适用, '商品编号：71495305900', '店铺： 盛元家电旗舰店', '商品毛重：35.0kg', '货号：N8MJA3', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，静音空调'],,,,,,
"{'1': ['\n                                        ', '\n                                                            美的（Midea）新能效大1匹/1.5匹P 变频冷暖挂机空调 节能静音 手机智能wifi控制 智弧 新能效 变频 大一匹（适用：11-17平）                ']}",1899,{'comment_count',1674, 'default_good_count',598, 'good_count',1066, 'general_count',3, 'poor_count',7, 'after_count',166, 'good_rate', 0.99},['品牌, 美的（Midea）, '商品名称,美的（Midea）新能效大1匹/1.5匹P 变频冷暖挂机空调 节能静音 手机智能wifi控制 智弧 新能效 变频 大一匹（适用, '商品编号：54420660453', '店铺： 盛元家电旗舰店', '商品毛重：35.0kg', '货号：N8MJA3', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，静音空调'],,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 (AUX) 1匹/1.5匹级能效 变频冷暖30秒快速制冷 自清洁卧室壁挂式空调挂机 KFR-26GW/BpR3QYD1+1 大1匹                ']}",1899,{'comment_count',343, 'default_good_count',106, 'good_count',237, 'general_count',0, 'poor_count',0, 'after_count',32, 'good_rate', 1.0},['品牌, 奥克斯（AUX）, '商品名称,奥克斯（AUX）KFR-26GW/BpR3QYD1+1', '商品编号：45285593552', '店铺： 奥克斯亦销专卖店', '商品毛重：13.5kg', '商品产地：中国大陆', '货号：KFR-35GW/BpR3QYD1+1', '产品匹数：1.5匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：自动清洁'],,,,,
{'1': ['\n                                                            Haier/海尔空调挂机 高效节能壁挂式 家用小一匹大一匹1.5p房间卧室家电空调 单冷大一匹KF-26GW                ']},1649,{'comment_count',12537, 'default_good_count',12175, 'good_count',355, 'general_count',2, 'poor_count',5, 'after_count',30, 'good_rate', 0.98},['品牌, 海尔（Haier）, '商品名称,Haier/海尔空调挂机 高效节能壁挂式 家用小一匹大一匹1.5p房间卧室家电空调 单冷大一匹KF-26GW', '商品编号：67729367760', '店铺： 海尔霖广专卖店', '商品毛重：36.0kg', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：单冷', '产品特色：静音空调，独立除湿'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            TCL定速定频壁挂式空调 快速冷暖 大风量 家用卧室静音挂机【京东闪电配送】 1.5匹 KFRd-35GW/XQ11(3)                ']}",1699,{'comment_count',7010, 'default_good_count',3201, 'good_count',4200, 'general_count',18, 'poor_count',35, 'after_count',352, 'good_rate', 0.98},['品牌, TCL, '商品名称,TCL定速定频壁挂式空调 快速冷暖 大风量 家用卧室静音挂机【京东闪电配送】 1.5匹 KFRd-35GW/XQ11(3)', '商品编号：30388718949', '店铺： TCL空调旗舰店', '商品毛重：10.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,
{'1': ['\n                                                            奥克斯 (AUX) 2匹 二级能效 快速冷暖 舒适静音 节省空间 家用壁挂式空调挂机(KFR-50GW/R3ZAJA+2)                ']},3699,{'comment_count',3071, 'default_good_count',2046, 'good_count',1023, 'general_count',2, 'poor_count',0, 'after_count',88, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-50GW/R3ZAJA+2', '商品编号：100013176146', '商品毛重：50.0kg', '商品产地：中国大陆', '产品匹数：2匹', '能效等级：二级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,,
{'1': ['\n                                                            奥克斯（AUX）1.5匹空调 单冷定频 家用卧室出租屋办公室商用商铺壁挂式空调 节能静音                ']},1899,{'comment_count',2083, 'default_good_count',969, 'good_count',1169, 'general_count',4, 'poor_count',8, 'after_count',124, 'good_rate', 0.98},['品牌, 奥克斯（AUX）, '商品名称,奥克斯（AUX）KF-35GW/R3TYC28+3a', '商品编号：25605532079', '店铺： 中正电器专营店', '商品毛重：45.0kg', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：单冷', '产品特色：自动清洁，静音空调，独立除湿'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            美的 大1匹/1.5匹空调挂机  冷暖家用壁挂式 美的变频空调  智能wifi  新能效智弧 大一匹（适用：11至17平）                ']}",1899,{'comment_count',1127, 'default_good_count',452, 'good_count',672, 'general_count',0, 'poor_count',3, 'after_count',114, 'good_rate', 0.99},['品牌, 美的（Midea）, '商品名称,美的 大1匹/1.5匹空调挂机  冷暖家用壁挂式 美的变频空调  智能wifi  新能效智弧 大一匹（适用, '商品编号：40068126224', '店铺： 盛元家电旗舰店', '商品毛重：41.0kg', '货号：升级新能效智弧', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，静音空调'],,,,,,
{'1': ['\n                                                            海尔空调柜机一级变频 大2匹智能立柜式圆柱空调 超节能静音自清洁 手机智控 快速制冷 统帅系列 白色                ']},3999,{'comment_count',3820, 'default_good_count',1416, 'good_count',2972, 'general_count',9, 'poor_count',26, 'after_count',210, 'good_rate', 0.98},['品牌, 海尔（Haier）, '商品名称,海尔空调柜机一级变频 大2匹智能立柜式圆柱空调 超节能静音自清洁 手机智控 快速制冷 统帅系列 白色', '商品编号：12590067022', '店铺： 海尔统帅腾妙专卖店', '商品毛重：39.0kg', '商品产地：中国大陆', '产品匹数：2匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：立柜式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，圆柱式空调'],,,,,,
{'1': ['\n                                                            美的（Midea）小1匹大1匹小1.5匹1.5匹省电星空调冷暖静音节能挂机定速定频卧室【自营旗舰款】 小1匹KFR-23GW/DY-DH400(D3)                ']},1849,{'comment_count',1927, 'default_good_count',888, 'good_count',1027, 'general_count',3, 'poor_count',9, 'after_count',80, 'good_rate', 0.98},['品牌, 美的（Midea）, '商品名称,美的（Midea）小1匹大1匹小1.5匹1.5匹省电星空调冷暖静音节能挂机定速定频卧室【自营旗舰款】 小1匹KFR-23GW/DY-DH400(D3)', '商品编号：66922871636', '店铺： 美的宏丰新兴专卖店', '商品毛重：40.0kg', '产品匹数：小1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品渠道：线下同款'],,,,,,,
{'1': ['\n                                                            小米（MI）空调全直流挂机1匹\\1.5匹壁挂式冷暖静音除湿智能除霜定时LED显示屏空调 小米互联网空调A（1匹/变频/超一级能效) 默认1                ']},2199,{'comment_count',6407, 'default_good_count',5235, 'good_count',1124, 'general_count',8, 'poor_count',40, 'after_count',25, 'good_rate', 0.95},['品牌, 小米（MI）, '商品名称,小米（MI）空调全直流挂机1匹\\1.5匹壁挂式冷暖静音除湿智能除霜定时LED显示屏空调 小米互联网空调A（1匹/变频/超一级能效) 默认1', '商品编号：68711983287', '店铺： 小米电视专卖店', '商品毛重：15.0kg', '产品匹数：1匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，静音空调'],,,,,,,
{'1': ['\n                                                            奥克斯 (AUX) 1.5匹 京灿 一级能效 自清洁 30秒速冷 壁挂式空调挂机(KFR-35GW/BpR3GYA1+1) 全直流变频冷暖                ']},2099,{'comment_count',136615, 'default_good_count',37967, 'good_count',98933, 'general_count',140, 'poor_count',356, 'after_count',10198, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-35GW/BpR3GYA1+1', '商品编号：100002692786', '商品毛重：13.5kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：一级能效', '变频/定频：变频', '产品特色：自动清洁，静音空调，独立除湿', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：净化除菌'],,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 (AUX) 2匹二级能效 定频冷暖  家用卧室壁挂式空调挂机 KFR-50GW/R3ZAJA+2                ']}",3599,{'comment_count',529, 'default_good_count',232, 'good_count',294, 'general_count',1, 'poor_count',2, 'after_count',39, 'good_rate', 0.98},['品牌, 奥克斯（AUX）, '商品名称,奥克斯（AUX）KFR-50GW/R3ZAJA+2', '商品编号：63571205759', '店铺： 奥克斯官方旗舰店', '商品毛重：15.0kg', '货号：KFR-50GW/R3ZAJA+2', '产品匹数：2匹', '能效等级：二级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,
{'1': ['\n                                                            海尔（Haier）2匹/3匹立式空调柜机 全直流一级变频 先行者 圆柱立式 自清洁 快速冷暖立体送风 新款3匹智能变频一级56度高温杀菌柜机                ']},5799,{'comment_count',106, 'default_good_count',39, 'good_count',67, 'general_count',0, 'poor_count',0, 'after_count',2, 'good_rate', 1.0},['品牌, 海尔（Haier）, '商品名称,海尔（Haier）KFR-50LW/07EDS81U1', '商品编号：70455956871', '店铺： 海尔普鸿专卖店', '商品毛重：50.0kg', '产品匹数：3匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：立柜式', '冷暖类型：冷暖', '产品特色：静音空调，圆柱式空调'],,,,,,,
{'1': ['\n                                                            【99特惠，领券更优惠】松下大马力家用客厅壁挂式静音节能空调家用挂机双离子净化除菌二级变频厅厨共用 3匹UW27KL1 柔湿制冷双层导风叶片                ']},11198,{'comment_count',420, 'default_good_count',167, 'good_count',248, 'general_count',2, 'poor_count',3, 'after_count',28, 'good_rate', 0.98},['品牌, 松下（Panasonic）, '商品名称,松下（Panasonic）UW系列', '商品编号：57785407911', '商品毛重：19.0kg', '产品匹数：3匹', '能效等级：二级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品渠道：线下同款'],,,,,,,,
{'1': ['\n                                                            荣事达（Royalstar） 定频 家用壁挂式空调1大1.5/2P节能静音挂机强力除湿舒适睡眠 大1p单冷 适用10-16㎡ 提供基础安装                ']},1239,{'comment_count',10797, 'default_good_count',6238, 'good_count',4381, 'general_count',39, 'poor_count',139, 'after_count',306, 'good_rate', 0.96},['品牌, 荣事达（Royalstar）, '商品名称,荣事达（Royalstar）KFRd-25GW/DACL10+3', '商品编号：43888640163', '店铺： 子窈电器专营店', '商品毛重：33.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：单冷'],,,,,,,
{'1': ['\n                                                            美的（Midea）1.5匹 智能变频冷暖 空调挂机 三级能效（标准安装企业购）KFR-35GW/BP2DN8Y-PH400                ']},2099,{'comment_count',583, 'default_good_count',357, 'good_count',221, 'general_count',2, 'poor_count',3, 'after_count',39, 'good_rate', 0.97},['品牌, 美的（Midea）, '商品名称,美的KFR-35GW/BP2DN8Y-PH400(B3)', '商品编号：100006219658', '商品毛重：42.5kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,,
{'1': ['\n                                                            奥克斯（AUX）1.5匹 静爽侠 新一级能效 全直流变频 壁挂式空调挂机(KFR-35GW/BpR3AJA600(B1))变频冷暖                ']},2129,{'comment_count',16460, 'default_good_count',5883, 'good_count',10534, 'general_count',16, 'poor_count',27, 'after_count',1202, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-35GW/BpR3AJA600(B1)', '商品编号：100007196871', '商品毛重：13.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：新一级能效', '变频/定频：变频', '产品特色：自动清洁，静音空调，独立除湿', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：新一级能效'],,,,,,
{'1': ['\n                                                            美的（Midea）大1匹 智能变频冷暖 空调挂机 三级能效（标准安装企业购）KFR-26GW/BP2DN8Y-PH400                ']},1899,{'comment_count',572, 'default_good_count',273, 'good_count',296, 'general_count',1, 'poor_count',2, 'after_count',54, 'good_rate', 0.98},['品牌, 美的（Midea）, '商品名称,美的KFR-26GW/BP2DN8Y-PH400(B3)', '商品编号：100006040984', '商品毛重：34.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,,
{'1': ['\n                                                            大金(DAIKIN) 大1匹 3级能效 变频冷暖 白色KFR-26G/BP(FTXB326VCLW) 小鑫系列 空调挂机                ']},3599,{'comment_count',794, 'default_good_count',277, 'good_count',515, 'general_count',0, 'poor_count',2, 'after_count',44, 'good_rate', 0.99},['品牌, 大金（DAIKIN）, '商品名称,大金KFR-26G/BP(FTXB326VCLW)', '商品编号：100003883469', '商品毛重：14.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，静音空调'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            荣事达（Royalstar） 定频 家用壁挂式空调1大1.5/2P节能静音挂机强力除湿舒适睡眠 大1.5P 冷暖适用14-20㎡ 不提供基础安装                ']}",1359,{'comment_count',10785, 'default_good_count',6238, 'good_count',4369, 'general_count',39, 'poor_count',139, 'after_count',306, 'good_rate', 0.96},['品牌, 荣事达（Royalstar）, '商品名称,荣事达（Royalstar）KFRd-25GW/DACL10+3', '商品编号：43888640161', '店铺： 子窈电器专营店', '商品毛重：33.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            荣事达（Royalstar） 定频 家用壁挂式空调1大1.5/2P节能静音挂机强力除湿舒适睡眠 1P冷暖 适用10-12㎡ 不提供基础安装                ']}",1189,{'comment_count',10785, 'default_good_count',6238, 'good_count',4369, 'general_count',39, 'poor_count',139, 'after_count',306, 'good_rate', 0.96},['品牌, 荣事达（Royalstar）, '商品名称,荣事达（Royalstar）KFRd-25GW/DACL10+3', '商品编号：43646387072', '店铺： 子窈电器专营店', '商品毛重：33.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,
{'1': ['\n                                                            荣事达（Royalstar） 定频 家用壁挂式空调1大1.5/2P节能静音挂机强力除湿舒适睡眠 大1p单冷 适用10-16㎡ 不提供基础安装                ']},1089,{'comment_count',10785, 'default_good_count',6238, 'good_count',4369, 'general_count',39, 'poor_count',139, 'after_count',306, 'good_rate', 0.96},['品牌, 荣事达（Royalstar）, '商品名称,荣事达（Royalstar）KFRd-25GW/DACL10+3', '商品编号：43888640159', '店铺： 子窈电器专营店', '商品毛重：33.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：单冷'],,,,,,,
{'1': ['\n                                                            奥克斯 (AUX) 3匹 银淑 新一级能效 30秒速冷 自清洁 大风量 客厅空调柜机(KFR-72LW/BpR3PYA1(B1))空调立式                ']},5899,{'comment_count',671, 'default_good_count',200, 'good_count',470, 'general_count',1, 'poor_count',0, 'after_count',69, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-72LW/BpR3PYA1(B1)', '商品编号：100008406547', '商品毛重：44.0kg', '商品产地：中国大陆', '产品匹数：3匹', '能效等级：新一级能效', '变频/定频：变频', '产品特色：自动清洁，静音空调，圆柱式空调', '产品类型：立柜式', '冷暖类型：冷暖', '用户优选：新一级能效'],,,,,,
{'1': ['\n                                                            大金(DAIKIN) 大1.5匹 变频 小鑫系列 壁挂式冷暖空调 白色FTXB336TCLW（蓝牙智控 不含遥控器）                ']},3599,{'comment_count',12372, 'default_good_count',5743, 'good_count',10216, 'general_count',35, 'poor_count',87, 'after_count',431, 'good_rate', 0.98},['品牌, 大金（DAIKIN）, '商品名称,大金FTXB336TCLW', '商品编号：5045274', '商品毛重：14.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，静音空调'],,,,,,,
{'1': ['\n                                                            大金（DAIKIN）大1.5匹 2级能效 变频冷暖 白色KFR-36G/BP(FTXB236VCLW) 小鑫系列 空调挂机                ']},4699,{'comment_count',1432, 'default_good_count',588, 'good_count',836, 'general_count',3, 'poor_count',5, 'after_count',48, 'good_rate', 0.99},['品牌, 大金（DAIKIN）, '商品名称,大金KFR-36G/BP(FTXB236VCLW)', '商品编号：100006581156', '商品毛重：14.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：二级能效', '变频/定频：变频', '产品特色：智能空调，静音空调', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：0元安装'],,,,,,
"{'1': ['\n                                        ', '\n                                                            荣事达（Royalstar） 定频 家用壁挂式空调1大1.5/2P节能静音挂机强力除湿舒适睡眠 大1p冷暖 适用10-16㎡ 提供基础安装                ']}",1379,{'comment_count',10792, 'default_good_count',6238, 'good_count',4376, 'general_count',39, 'poor_count',139, 'after_count',306, 'good_rate', 0.96},['品牌, 荣事达（Royalstar）, '商品名称,荣事达（Royalstar）KFRd-25GW/DACL10+3', '商品编号：67471983545', '店铺： 子窈电器专营店', '商品毛重：33.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,
{'1': ['\n                                                            海尔2匹/3匹空调立式变频柜机新一级能效自清洁快速冷暖节能省电统帅系列 【大两匹】立式空调一级变频自清洁                ']},3989,{'comment_count',422, 'default_good_count',237, 'good_count',180, 'general_count',2, 'poor_count',3, 'after_count',9, 'good_rate', 0.97},['品牌, 统帅（Leader）, '商品名称,海尔2匹/3匹空调立式变频柜机新一级能效自清洁快速冷暖节能省电统帅系列 【大两匹】立式空调一级变频自清洁', '商品编号：68976435897', '店铺： 统帅馨赣专卖店', '商品毛重：83.0kg', '产品匹数：3匹', '能效等级：新一级能效', '变频/定频：变频', '产品类型：立柜式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，静音空调'],,,,,,,
{'1': ['\n                                                            美的(Midea) 极酷大1匹挂机冷暖壁挂式一级节能变频空调官方旗舰店 KFR-26GW/WXDN8A1@                ']},2069,{'comment_count',988, 'default_good_count',733, 'good_count',255, 'general_count',0, 'poor_count',0, 'after_count',21, 'good_rate', 1.0},['品牌, 美的（Midea）, '商品名称,美的（Midea）KFR-26GW/WXDN8A1@', '商品编号：70987119386', '店铺： 美的波圳专卖店', '商品毛重：13.0kg', '产品匹数：1匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 (AUX) 3匹 一级能效 变频冷暖 智能 空调立式 倾城立柜式空调柜机(KFR-72LW/BpR3NHA2+1) 线下同款                ']}",5499,{'comment_count',105477, 'default_good_count',30126, 'good_count',79454, 'general_count',75, 'poor_count',216, 'after_count',7615, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-72LW/BpR3NHA2+1', '商品编号：100000109473', '商品毛重：44.0kg', '商品产地：中国大陆', '产品匹数：3匹', '能效等级：一级能效', '变频/定频：变频', '产品特色：智能空调，自动清洁，静音空调', '产品类型：立柜式', '冷暖类型：冷暖', '产品渠道：线下同款'],,,,,,
"{'1': ['\n                                        ', '\n                                                            美的（Midea）大1.5匹p冷暖变频空调挂机卧室家用壁挂式智弧IIAPP控制智能光感应N8XJC3                ']}",2199,{'comment_count',808, 'default_good_count',286, 'good_count',520, 'general_count',0, 'poor_count',2, 'after_count',117, 'good_rate', 0.99},['品牌, 美的（midea）, '商品名称,美的（midea）KFR-35GW/N8XJC3', '商品编号：70066516762', '店铺： 美的物企通专卖店', '商品毛重：12.0kg', '货号：KFR-35GW/N8XJC3', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，静音空调'],,,,,,
"{'1': ['\n                                        ', '\n                                                            海尔（Haier）家电空调挂机小一1P/大1P/1.5P匹家用卧室高效壁挂式节能房间空调 单冷大1匹KF-26GW/01BEA33                ']}",1649,{'comment_count',1626, 'default_good_count',899, 'good_count',718, 'general_count',6, 'poor_count',3, 'after_count',44, 'good_rate', 0.98},['品牌, 海尔（Haier）, '商品名称,海尔（Haier）家电空调挂机小一1P/大1P/1.5P匹家用卧室高效壁挂式节能房间空调 单冷大1匹KF-26GW/01BEA33', '商品编号：43814482479', '店铺： 海尔海旺专卖店', '商品毛重：40.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：单冷', '产品特色：静音空调，独立除湿'],,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 冷暖变频空调 家用壁挂式 空调挂机卧室出租房办公室商用商铺挂式自动清洁节能静音 舒适侠新能效 【2020新能效】大1匹变频空调                ']}",1699,{'comment_count',1495, 'default_good_count',735, 'good_count',811, 'general_count',3, 'poor_count',4, 'after_count',71, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯 冷暖变频空调 家用壁挂式 空调挂机卧室出租房办公室商用商铺挂式自动清洁节能静音 舒适侠新能效 【2020新能效】大1匹变频空调', '商品编号：26153431188', '店铺： 奥克斯波圳专卖店', '商品毛重：10.0kg', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：自动清洁，静音空调，独立除湿'],,,,,,,
{'1': ['\n                                                            美的(Midea)空调立式大2匹/3匹P新能效冷暖WiFi智能自动调温圆柱客厅变频立柜式空调智行 新三级能效YA400【大2匹】                ']},3899,{'comment_count',13, 'default_good_count',0, 'good_count',13, 'general_count',0, 'poor_count',0, 'after_count',2, 'good_rate', 1.0},['品牌, 美的（Midea）, '商品名称,美的（Midea）KFR-51LW/N8MJA3', '商品编号：10020532146187', '店铺： 祥诺电器专营店', '商品毛重：107.0kg', '商品产地：中国大陆', '货号：KFR-51LW/N8MJA3', '产品匹数：2匹', '能效等级：三级能效', '变频/定频：变频', '产品特色：智能空调，自动清洁，静音空调', '产品类型：立柜式', '冷暖类型：冷暖', '产品渠道：线上专供'],,,,
{'1': ['\n                                                            志高（CHIGO） 空调 大2匹挂机壁式 办公 纯铜管 定频 独立除湿 包基础安装 KFR-51G/H150+N3大2匹冷暖                ']},2799,{'comment_count',4843, 'default_good_count',3017, 'good_count',1782, 'general_count',14, 'poor_count',40, 'after_count',200, 'good_rate', 0.97},['品牌, 志高（CHIGO）, '商品名称,志高（CHIGO） 空调 大2匹挂机壁式 办公 纯铜管 定频 独立除湿 包基础安装 KFR-51G/H150+N3大2匹冷暖', '商品编号：28263237611', '店铺： 浩龙电器专营店', '商品毛重：45.0kg', '商品产地：中国大陆', '产品匹数：2匹', '能效等级：三级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：自动清洁，静音空调，易拆洗'],,,,,,
{'1': ['\n                                                            奥克斯 (AUX) 2匹 二级能效 快速冷暖 舒适静音 节省空间 家用壁挂式空调挂机(KFR-50GW/R3ZAJA+2)                ']},3699,{'comment_count',3071, 'default_good_count',2046, 'good_count',1023, 'general_count',2, 'poor_count',0, 'after_count',88, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-50GW/R3ZAJA+2', '商品编号：100013176146', '商品毛重：50.0kg', '商品产地：中国大陆', '产品匹数：2匹', '能效等级：二级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,,
{'1': ['\n                                                            新科（Shinco）1.5匹  一级能效 变频冷暖（高颜值 自清洁）壁挂式空调挂机KFRd-35GW/BpTD+1d                ']},1899,{'comment_count',6509, 'default_good_count',2275, 'good_count',4561, 'general_count',20, 'poor_count',27, 'after_count',465, 'good_rate', 0.98},['品牌, 新科（Shinco）, '商品名称,新科KFRd-35GW/BpTD+1d', '商品编号：7783552', '商品毛重：10.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：自动清洁，静音空调，独立除湿'],,,,,,,
